student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,exercise_hours,class_attendance_percent,assignment_completion_percent,caffeine_intake_cups,mental_health_status,parent_education_level,internet_quality,motivation_level,final_exam_score
212,24,Female,5.5,4.73,0.78,1.7,3.84,5.33,3.04,93.99,85.46,1,Poor,Bachelors,Good,6.02,80.93
213,22,Male,7.04,0.99,4.21,1.77,1.11,9.32,0.78,81.19,81.41,0,Average,HighSchool,Good,5.34,100.0
214,22,Female,4.0,2.69,6.48,0.98,2.01,8.04,0.97,88.65,100.0,2,Good,HighSchool,Average,6.64,100.0
215,23,Female,5.77,1.69,3.47,0.55,0.0,6.08,0.0,98.63,96.11,2,Average,Bachelors,Average,6.12,100.0
216,17,Male,3.3,3.08,6.13,2.05,2.25,8.5,0.53,68.25,94.94,0,Good,HighSchool,Average,6.65,82.64
217,23,Male,4.51,7.26,3.14,0.0,2.49,3.5,0.89,90.52,68.29,3,Average,Masters,Average,5.84,71.51
218,21,Male,3.17,6.78,2.04,3.26,1.29,5.05,0.57,78.31,83.03,2,Average,Masters,Poor,7.94,77.4
219,23,Male,7.25,3.99,2.81,2.54,1.78,7.29,1.28,82.89,60.33,2,Average,Bachelors,Average,5.44,93.97
220,19,Male,3.97,5.1,2.51,1.88,3.7,5.95,0.44,100.0,88.99,1,Poor,PhD,Average,3.13,74.04
221,23,Female,4.57,4.81,0.81,1.82,0.63,6.42,1.06,80.84,88.77,3,Poor,Bachelors,Poor,3.85,82.59
222,25,Female,7.42,4.65,1.19,2.39,0.39,6.78,1.82,90.14,100.0,0,Average,Bachelors,Good,6.4,100.0
223,24,Male,3.64,7.74,3.78,1.24,2.6,5.21,1.47,73.48,63.52,2,Average,HighSchool,Average,7.1,86.86
224,17,Female,6.13,4.82,0.0,2.58,2.04,9.41,0.89,84.94,100.0,1,Good,HighSchool,Poor,5.27,77.03
225,22,Female,7.9,3.26,1.95,0.0,1.82,6.96,1.45,96.43,78.09,1,Average,Masters,Poor,7.83,100.0
226,25,Female,7.47,5.73,4.5,4.93,0.3,6.6,3.13,63.75,100.0,1,Average,HighSchool,Good,5.82,100.0
227,24,Female,4.07,4.18,3.51,1.67,1.61,10.0,2.11,77.54,79.44,0,Average,Masters,Good,5.52,90.59
228,24,Male,2.45,6.61,1.82,0.41,3.2,6.38,1.43,77.13,85.13,2,Average,Bachelors,Average,8.62,89.87
229,23,Male,6.46,6.72,0.69,1.4,2.0,7.77,1.24,91.29,98.77,1,Poor,Bachelors,Average,5.7,100.0
230,19,Male,4.62,2.58,3.08,2.79,1.22,7.64,0.48,99.8,83.97,2,Good,HighSchool,Poor,5.45,100.0
231,22,Female,4.29,6.06,5.14,5.35,1.42,7.38,0.42,89.03,100.0,5,Good,PhD,Good,6.24,96.55
232,23,Female,0.0,5.17,6.43,0.0,3.13,7.98,0.49,74.23,82.88,1,Average,PhD,Average,8.12,66.24
233,18,Male,2.1,7.03,3.09,2.19,1.46,10.0,0.15,73.02,100.0,2,Average,HighSchool,Good,1.69,34.32
234,20,Male,0.69,2.9,2.04,1.61,1.47,6.93,1.88,67.62,63.17,0,Average,HighSchool,Poor,4.23,50.26
235,21,Male,5.08,4.25,6.42,3.56,2.73,3.88,1.17,76.82,72.24,0,Good,Bachelors,Poor,6.65,75.37
236,17,Female,3.58,0.0,5.52,2.02,1.11,7.28,0.0,85.67,75.24,0,Poor,Bachelors,Poor,8.54,77.29
237,20,Female,5.27,5.74,0.0,3.22,0.0,7.92,0.0,86.46,96.77,3,Good,HighSchool,Average,4.27,99.42
238,22,Male,6.04,2.99,1.94,3.92,1.88,8.93,1.44,68.21,83.02,2,Poor,Bachelors,Average,5.61,65.98
239,23,Male,7.09,8.94,4.4,0.25,3.18,4.44,0.62,75.3,77.8,2,Average,Bachelors,Good,6.73,86.46
240,21,Female,3.07,6.88,2.79,0.0,0.42,7.82,0.0,100.0,58.94,1,Good,Bachelors,Average,6.69,100.0
241,17,Male,3.85,4.79,1.46,1.08,2.2,5.17,1.88,90.5,44.31,1,Average,Bachelors,Good,6.49,75.66
242,21,Female,7.27,6.76,4.73,0.0,0.0,6.22,0.46,91.79,56.73,3,Good,HighSchool,Good,9.69,100.0
243,18,Male,2.72,5.17,5.51,1.48,2.89,5.68,2.01,81.52,82.7,0,Average,HighSchool,Good,4.18,78.97
244,22,Male,4.15,3.88,2.25,3.61,2.99,6.76,0.67,100.0,60.46,0,Average,Masters,Average,7.81,87.33
245,19,Male,5.08,4.69,5.09,0.44,1.67,7.85,1.14,62.93,71.75,1,Good,HighSchool,Good,6.79,84.8
246,21,Male,4.79,1.49,0.0,2.21,1.51,5.73,2.2,60.67,84.72,1,Good,HighSchool,Average,10.0,100.0
247,25,Female,3.51,5.93,3.75,4.19,4.33,7.54,0.94,77.94,89.88,0,Poor,HighSchool,Good,6.08,33.57
248,24,Male,3.49,1.67,2.09,3.66,2.62,7.95,0.0,92.68,81.35,1,Average,HighSchool,Average,5.36,97.03
249,22,Male,4.77,5.37,5.22,2.96,2.85,7.02,1.67,93.39,72.64,1,Average,Masters,Average,5.89,86.89
250,24,Female,2.95,6.78,1.49,2.86,1.27,7.14,0.06,72.89,80.88,1,Good,HighSchool,Average,8.49,73.53
251,22,Male,6.6,9.29,2.55,2.65,1.61,7.15,0.0,73.66,77.9,2,Good,Bachelors,Good,7.38,100.0
252,20,Male,3.3,4.59,1.79,0.39,2.36,7.81,0.52,89.8,65.17,0,Good,HighSchool,Average,9.11,100.0
253,24,Male,7.25,3.14,5.89,2.25,2.3,7.36,1.04,95.33,69.05,4,Average,HighSchool,Poor,3.1,97.46
254,23,Female,5.76,5.1,3.38,0.27,1.52,8.38,1.18,74.57,95.23,0,Poor,Bachelors,Good,3.14,88.59
255,19,Female,3.64,5.76,4.13,1.03,2.44,5.89,1.11,93.26,78.64,0,Poor,Bachelors,Good,7.3,66.31
256,20,Female,4.56,5.21,6.01,1.78,0.28,6.9,0.98,76.93,73.56,1,Good,Bachelors,Average,5.3,92.52
257,18,Female,4.04,7.48,4.85,3.69,0.38,8.42,2.44,76.6,71.56,1,Good,Bachelors,Poor,7.71,100.0
258,18,Female,4.76,0.0,2.72,1.14,0.0,7.66,1.91,72.23,70.72,1,Average,Masters,Average,5.24,83.9
259,25,Female,4.25,4.96,1.73,2.66,2.41,4.68,1.71,74.01,90.65,0,Average,Masters,Average,4.3,69.36
260,21,Male,0.95,6.86,1.93,0.18,0.84,4.21,1.88,76.22,70.33,0,Average,Bachelors,Average,9.35,42.58
261,19,Male,3.55,2.87,4.07,0.0,1.33,7.71,1.1,94.41,73.68,0,Good,HighSchool,Good,4.3,81.73
262,18,Male,3.44,8.11,2.58,2.61,1.59,8.82,1.28,73.16,73.71,1,Poor,HighSchool,Average,7.1,59.86
263,24,Male,2.95,7.25,5.57,3.09,0.0,7.2,0.15,78.43,69.05,3,Poor,HighSchool,Average,7.95,51.83
264,17,Male,3.57,5.85,2.11,2.26,2.98,6.66,1.72,98.63,96.8,3,Good,HighSchool,Good,6.32,100.0
265,25,Male,3.65,4.26,2.4,1.33,0.14,7.42,0.86,87.91,72.58,1,Average,HighSchool,Average,6.91,93.26
266,25,Male,7.16,2.93,3.12,1.18,3.23,9.42,0.71,81.8,80.72,1,Good,Masters,Good,7.62,100.0
267,18,Female,2.83,6.08,3.14,0.0,3.45,6.56,1.1,77.43,84.8,5,Poor,Masters,Poor,8.08,70.55
268,19,Male,7.52,6.68,7.61,3.73,3.18,6.7,1.17,85.93,91.93,3,Average,Masters,Average,2.59,65.52
269,20,Female,0.44,3.78,1.93,2.88,2.23,8.85,1.41,85.24,81.65,1,Average,PhD,Poor,3.44,53.12
270,17,Male,5.72,8.47,4.8,2.32,2.34,8.69,2.59,96.78,69.82,3,Average,HighSchool,Average,5.42,96.76
271,18,Female,6.49,6.11,6.37,4.54,2.86,5.31,0.31,84.2,100.0,1,Average,Bachelors,Good,6.38,97.68
272,18,Male,9.13,5.98,1.79,4.24,1.99,6.77,0.37,88.41,100.0,1,Average,HighSchool,Average,7.0,100.0
273,22,Male,5.06,6.57,5.28,2.62,5.06,6.59,2.34,81.34,82.03,3,Average,Bachelors,Average,4.75,97.99
274,22,Male,1.9,4.22,5.63,3.31,2.89,5.99,1.43,96.86,87.42,2,Poor,HighSchool,Average,6.19,71.59
275,23,Female,2.64,5.96,3.18,2.84,2.4,5.48,3.08,97.69,76.68,0,Poor,HighSchool,Poor,4.51,48.68
276,17,Female,5.45,4.69,2.14,1.4,2.27,5.66,0.04,87.22,93.5,2,Average,Bachelors,Good,9.49,100.0
277,20,Female,5.24,4.22,3.52,5.35,1.94,7.91,1.24,94.26,96.4,0,Good,HighSchool,Average,6.27,96.12
278,19,Male,4.16,8.53,5.77,0.0,0.81,5.68,0.16,91.84,90.12,0,Average,Masters,Average,5.63,73.02
279,21,Female,5.86,0.84,8.43,0.42,0.5,8.47,1.41,84.53,100.0,4,Average,HighSchool,Average,2.47,100.0
280,19,Male,3.37,3.05,3.48,2.19,1.69,6.83,2.02,81.76,65.87,1,Average,Masters,Poor,1.96,88.62
281,25,Male,7.71,1.16,2.26,5.47,0.03,7.05,1.15,80.51,65.36,3,Average,HighSchool,Poor,9.66,100.0
282,21,Male,4.51,5.5,1.65,3.41,0.06,6.83,1.09,78.52,95.69,3,Poor,Bachelors,Good,5.8,75.53
283,17,Female,1.43,0.0,3.67,2.02,1.42,7.44,0.48,78.64,86.01,3,Poor,HighSchool,Good,7.85,64.55
284,17,Female,6.28,8.05,3.84,2.55,3.34,5.72,1.82,80.11,90.5,0,Poor,Masters,Average,4.24,84.26
285,19,Male,2.93,4.1,2.6,0.0,0.0,9.38,2.5,83.85,87.31,2,Average,HighSchool,Good,8.67,83.84
286,23,Male,8.91,7.1,5.27,0.21,0.03,5.94,0.62,72.56,87.69,2,Poor,HighSchool,Good,4.92,97.35
287,20,Female,4.34,5.0,3.12,2.44,1.44,5.24,0.53,81.75,89.24,4,Average,Masters,Poor,1.65,91.89
288,22,Female,4.99,5.99,3.02,0.39,3.55,7.73,2.4,75.15,76.88,2,Average,Bachelors,Average,7.08,86.23
289,21,Female,8.12,6.14,2.96,3.95,1.62,6.6,1.57,84.38,54.5,3,Average,HighSchool,Good,3.85,88.28
290,23,Male,5.4,5.67,5.97,0.0,2.11,5.54,2.4,84.42,61.19,1,Average,HighSchool,Good,7.28,100.0
291,21,Male,2.31,4.5,3.54,1.55,2.09,6.76,1.87,75.74,61.55,2,Good,Bachelors,Average,3.41,67.07
292,25,Male,5.02,7.95,4.72,3.16,0.0,6.84,0.03,94.03,85.21,3,Average,Bachelors,Good,7.53,97.05
293,19,Male,4.19,2.62,1.15,1.59,0.99,8.72,0.03,88.67,84.34,4,Good,HighSchool,Good,4.92,72.27
294,21,Female,6.08,3.69,6.64,3.66,1.62,7.08,1.31,77.67,97.78,0,Good,HighSchool,Average,5.15,100.0
295,23,Female,4.47,5.87,0.0,2.24,0.54,6.78,1.89,69.61,91.28,2,Average,Bachelors,Poor,7.79,87.35
296,22,Female,3.02,4.4,4.78,5.36,1.06,5.88,2.13,63.77,86.98,2,Poor,HighSchool,Average,5.46,46.54
297,20,Male,2.8,7.06,3.53,0.54,2.38,6.62,0.0,82.58,94.92,2,Average,Masters,Poor,5.08,99.91
298,22,Male,1.15,7.09,2.97,3.79,1.91,7.78,0.76,72.38,91.89,2,Average,Masters,Average,4.18,56.64
299,19,Male,5.73,4.02,2.25,4.27,2.5,6.66,1.64,83.46,72.18,2,Good,Bachelors,Good,4.94,91.64
300,23,Female,2.36,8.7,2.23,1.3,3.89,4.86,1.85,84.37,76.41,3,Good,HighSchool,Poor,6.86,35.62
301,21,Female,3.26,5.76,0.77,2.23,2.76,4.89,1.5,100.0,77.15,2,Average,Masters,Average,5.93,95.98
302,20,Female,7.94,11.41,4.66,4.73,0.64,4.71,0.85,83.15,89.41,2,Average,HighSchool,Average,6.96,99.77
303,19,Female,5.05,3.73,3.04,2.04,4.53,6.39,1.65,82.56,57.71,1,Average,HighSchool,Poor,5.42,83.55
304,22,Male,2.89,4.53,4.03,3.13,1.75,8.13,0.42,88.36,76.32,2,Average,PhD,Average,6.9,78.45
305,24,Male,4.13,7.18,3.09,3.79,1.98,8.66,3.02,68.0,80.29,0,Average,Masters,Good,6.62,87.61
306,22,Female,6.54,4.48,5.39,0.33,1.31,8.82,1.94,95.94,80.7,2,Good,HighSchool,Average,3.77,100.0
307,25,Male,6.1,6.21,5.45,3.09,2.44,5.15,1.81,100.0,88.6,0,Average,Bachelors,Average,6.74,84.44
308,22,Male,4.74,5.19,0.95,2.03,2.41,7.94,0.04,94.38,92.87,2,Good,Bachelors,Good,4.29,93.79
309,19,Male,6.32,3.18,2.94,1.41,2.37,3.94,0.18,60.73,79.31,1,Poor,Bachelors,Average,7.94,75.38
310,17,Female,0.19,2.77,2.58,3.79,0.0,4.11,0.81,89.8,100.0,1,Good,HighSchool,Good,4.42,52.45
311,20,Female,3.98,10.89,0.26,1.91,0.77,5.45,1.4,85.97,65.37,1,Poor,Masters,Average,2.3,65.13
312,19,Male,4.32,4.42,1.54,5.12,2.59,5.75,0.06,83.96,61.68,1,Average,PhD,Average,5.31,79.34
313,19,Female,2.15,6.6,3.51,2.55,3.57,7.29,1.22,74.16,71.5,3,Good,HighSchool,Average,5.69,69.16
314,21,Male,6.6,3.06,5.79,2.25,1.58,7.2,0.0,87.83,60.36,3,Good,Bachelors,Average,4.08,90.19
315,20,Male,5.02,6.48,0.83,3.15,0.62,6.32,1.04,92.52,96.11,1,Average,Bachelors,Poor,6.22,100.0
316,21,Male,4.1,3.43,0.0,2.41,1.38,6.46,2.34,80.14,80.06,0,Good,Masters,Average,7.51,81.73
317,25,Male,7.51,1.41,2.09,2.93,3.44,4.15,0.64,73.86,80.11,1,Average,Masters,Good,5.91,89.58
318,24,Female,3.34,4.54,5.62,2.36,2.05,7.52,0.85,82.46,54.94,2,Average,HighSchool,Good,5.42,54.7
319,17,Male,4.91,6.95,4.62,3.46,1.54,4.54,1.67,98.83,65.07,1,Poor,PhD,Average,5.79,36.51
320,19,Female,2.47,6.5,2.34,0.0,3.77,6.87,2.29,82.67,94.34,2,Good,PhD,Poor,7.0,85.19
321,24,Male,5.04,6.45,3.63,2.17,1.67,8.09,0.52,83.97,73.01,3,Poor,Masters,Average,8.49,77.49
322,25,Female,1.74,14.0,2.97,3.62,0.79,4.93,2.1,76.7,82.18,2,Good,HighSchool,Good,7.95,16.79
323,25,Female,4.84,2.28,4.91,1.76,2.38,7.19,0.79,89.63,79.34,0,Good,Bachelors,Average,6.04,94.4
324,21,Female,4.51,6.48,6.21,3.06,1.87,4.58,0.73,90.34,85.44,2,Good,Bachelors,Average,6.01,64.24
325,17,Female,3.92,11.27,5.81,2.79,0.8,10.0,2.11,89.04,82.85,3,Poor,HighSchool,Average,6.81,61.27
326,21,Female,2.5,2.16,2.25,2.12,0.05,8.04,0.89,88.87,76.53,4,Average,HighSchool,Average,8.12,73.77
327,18,Male,2.79,5.18,1.93,1.08,2.99,8.31,1.26,74.5,100.0,0,Average,Bachelors,Average,3.13,81.94
328,24,Male,7.32,1.54,1.26,2.58,1.18,6.56,0.35,80.01,76.41,3,Poor,Masters,Poor,6.27,100.0
329,21,Female,4.94,4.08,3.99,4.62,0.13,9.1,0.42,87.46,72.39,0,Good,Bachelors,Good,4.42,86.56
330,17,Female,3.83,4.26,2.93,0.78,2.75,8.9,1.75,79.92,82.79,1,Poor,HighSchool,Average,5.38,92.08
331,18,Male,4.51,5.47,0.2,3.03,0.44,6.3,1.02,66.67,86.88,2,Average,Bachelors,Average,6.06,100.0
332,17,Female,1.69,5.71,1.15,0.53,2.89,9.44,2.58,75.95,80.6,3,Average,PhD,Average,8.22,87.78
333,23,Male,2.62,7.24,3.7,1.47,2.25,6.42,1.35,82.42,65.33,0,Average,Masters,Average,6.92,80.91
334,19,Female,3.71,4.15,2.86,2.79,2.88,5.45,1.62,95.3,100.0,2,Good,HighSchool,Average,4.95,100.0
335,17,Female,0.88,3.27,2.41,0.0,1.04,5.89,1.49,91.4,69.91,3,Good,HighSchool,Average,8.49,74.38
336,19,Male,2.16,4.16,7.65,4.88,0.53,7.82,0.44,68.44,69.84,3,Average,HighSchool,Good,6.64,63.82
337,21,Female,2.88,5.05,0.91,1.15,3.2,5.69,1.67,91.8,100.0,1,Good,HighSchool,Average,6.62,87.96
338,21,Female,6.16,9.62,5.69,0.98,0.69,8.41,1.98,86.62,91.99,3,Poor,HighSchool,Average,9.71,100.0
339,18,Male,3.2,10.64,4.74,3.26,1.63,7.29,1.06,76.86,99.61,4,Good,Bachelors,Good,7.12,96.93
340,17,Male,4.02,6.25,5.11,1.81,1.11,6.71,3.0,79.23,78.73,1,Good,Bachelors,Good,6.99,79.96
341,17,Male,3.52,5.61,1.3,0.8,1.66,6.91,0.69,93.39,77.42,1,Good,HighSchool,Average,5.86,81.83
342,19,Male,6.29,4.69,3.87,2.25,0.0,5.43,0.82,90.2,86.43,2,Good,Bachelors,Average,9.16,100.0
343,20,Female,1.86,3.23,2.03,0.0,2.3,5.27,1.9,59.56,92.92,3,Average,Masters,Average,9.63,59.42
344,24,Male,2.84,4.27,5.63,2.6,2.04,7.0,1.86,90.46,99.26,2,Good,HighSchool,Average,6.13,56.08
345,23,Male,4.44,2.22,1.41,0.72,0.69,9.24,2.45,86.25,84.85,0,Average,HighSchool,Poor,7.24,85.22
346,20,Male,6.07,3.1,3.23,1.79,2.69,4.99,0.74,88.79,65.43,1,Average,Bachelors,Good,10.0,76.31
347,22,Male,2.21,5.16,2.18,0.25,2.7,5.5,2.76,76.97,74.23,2,Average,HighSchool,Average,6.95,54.0
348,23,Female,4.57,1.31,2.22,0.02,3.46,10.0,1.63,95.47,90.43,1,Good,Masters,Average,6.39,100.0
349,25,Female,2.13,6.77,3.81,3.75,3.12,6.65,2.26,69.37,100.0,0,Average,HighSchool,Average,5.5,46.43
350,23,Male,4.66,8.1,3.14,4.22,1.11,4.94,1.64,77.73,90.69,2,Average,Masters,Average,3.3,53.74
351,24,Female,5.46,6.76,4.5,2.18,0.01,6.14,1.71,91.19,90.97,2,Good,Masters,Average,4.98,100.0
352,20,Male,4.21,10.6,6.94,3.42,1.73,7.89,2.63,84.75,61.41,0,Good,Bachelors,Poor,7.78,99.08
353,25,Female,2.06,5.01,3.22,3.26,0.0,9.64,2.08,89.13,86.49,3,Average,Masters,Average,7.5,76.36
354,22,Male,4.52,5.82,0.74,4.06,3.97,7.2,2.58,100.0,81.43,0,Good,HighSchool,Average,7.68,92.44
355,23,Male,5.1,8.27,5.48,2.64,3.35,9.15,1.11,100.0,77.73,1,Average,HighSchool,Poor,5.19,74.42
356,21,Male,3.65,6.87,2.2,2.0,1.81,7.34,0.0,80.84,54.41,4,Average,PhD,Average,3.93,78.4
357,19,Female,4.83,6.1,3.81,0.6,0.0,8.28,2.03,71.28,78.23,2,Good,HighSchool,Average,5.82,83.42
358,24,Male,7.73,4.85,3.1,1.33,2.08,3.5,1.89,76.05,70.41,1,Average,HighSchool,Good,4.28,81.81
359,23,Male,0.0,7.08,4.24,2.39,1.12,8.06,0.0,86.68,71.06,2,Poor,Bachelors,Average,2.79,38.18
360,25,Female,5.92,11.9,5.93,5.18,0.92,4.88,1.34,86.29,73.42,1,Good,PhD,Good,5.2,67.84
361,23,Male,7.69,6.12,5.59,3.04,2.02,8.11,0.03,96.18,100.0,1,Average,Bachelors,Poor,3.7,100.0
362,18,Male,4.7,7.02,3.52,2.03,1.94,5.77,0.81,90.78,74.11,0,Poor,Bachelors,Good,5.14,69.69
363,17,Female,6.36,8.36,3.56,0.28,1.1,4.63,2.75,96.76,87.08,0,Good,Bachelors,Good,6.75,85.97
364,24,Female,4.6,5.63,6.62,0.0,0.71,8.05,0.0,67.51,79.98,2,Poor,HighSchool,Poor,6.08,69.68
365,23,Male,2.96,5.15,4.52,2.06,0.48,6.28,0.56,93.79,82.48,0,Average,HighSchool,Average,8.02,79.77
366,25,Female,2.8,2.98,3.89,1.94,3.07,8.34,0.51,85.77,81.47,6,Poor,Masters,Poor,4.31,47.2
367,22,Male,7.33,6.39,4.63,4.14,1.61,9.88,2.15,80.31,77.71,1,Average,Masters,Poor,6.07,96.74
368,21,Male,5.91,1.64,1.11,2.44,2.82,7.28,0.9,98.03,96.61,2,Poor,HighSchool,Good,5.85,100.0
369,20,Female,2.81,2.2,3.21,1.3,0.66,5.87,0.0,85.33,95.85,1,Average,HighSchool,Average,7.3,86.84
370,17,Female,6.83,5.04,5.05,2.36,0.27,6.76,1.31,75.18,80.92,2,Good,Masters,Average,3.53,100.0
371,24,Male,3.84,5.35,3.97,3.63,1.15,6.54,0.08,79.83,74.88,0,Poor,Masters,Good,3.25,93.59
372,21,Male,7.93,4.38,1.03,3.12,0.0,4.49,1.39,92.98,76.69,2,Good,Masters,Average,4.54,100.0
373,17,Female,4.84,7.98,3.92,1.14,1.75,6.96,0.0,78.32,43.05,1,Poor,Bachelors,Average,7.57,79.64
374,25,Male,8.05,9.75,3.98,2.24,0.03,7.17,0.69,89.44,57.86,2,Good,HighSchool,Average,5.61,100.0
375,22,Female,5.87,5.88,1.92,1.13,1.71,6.87,0.61,78.44,100.0,2,Good,Bachelors,Good,8.27,100.0
376,17,Male,4.88,7.86,4.37,2.94,2.55,7.17,1.59,93.34,64.36,0,Average,Bachelors,Good,6.4,79.38
377,24,Male,3.43,6.7,2.02,2.34,2.2,5.72,0.93,100.0,59.99,4,Poor,Masters,Average,3.95,53.22
378,22,Male,2.04,5.33,0.97,0.84,1.02,7.2,0.9,83.79,90.99,1,Average,Masters,Good,7.0,66.39
379,18,Male,5.39,4.78,6.34,1.07,3.54,5.58,1.95,85.06,100.0,0,Good,Bachelors,Average,5.13,86.16
380,22,Female,4.93,7.36,3.83,2.33,0.0,7.42,2.71,92.69,70.42,1,Good,Bachelors,Good,5.18,100.0
381,21,Female,4.94,4.95,1.96,0.0,2.34,6.33,1.37,81.96,73.06,0,Good,Masters,Poor,8.51,100.0
382,18,Male,7.08,7.65,2.83,1.53,2.01,6.34,0.52,72.77,80.17,1,Poor,HighSchool,Poor,6.1,80.85
383,23,Female,2.87,6.71,2.75,3.42,1.51,4.18,2.36,89.9,66.44,1,Good,Bachelors,Average,7.97,52.58
384,22,Male,5.58,4.84,4.95,4.85,1.63,7.18,1.65,73.61,100.0,1,Poor,HighSchool,Poor,6.78,87.06
385,23,Female,2.67,5.24,3.82,4.85,1.79,7.83,0.01,63.54,84.59,2,Good,HighSchool,Average,5.5,46.08
386,25,Male,2.68,5.09,2.96,1.67,3.65,5.38,2.73,99.29,77.3,1,Poor,HighSchool,Poor,6.24,68.11
387,22,Male,5.57,7.15,1.26,4.72,0.56,5.18,1.75,84.13,74.33,0,Good,HighSchool,Average,5.72,87.12
388,21,Female,3.24,3.5,1.44,5.4,3.05,6.14,1.67,74.24,74.86,3,Average,Bachelors,Average,1.56,55.2
389,23,Female,2.37,2.31,1.77,1.93,2.6,5.87,2.24,82.23,60.6,1,Good,Masters,Good,6.73,83.69
390,17,Female,1.7,6.63,1.07,2.33,1.69,7.45,3.45,82.62,100.0,1,Good,Bachelors,Average,8.71,84.81
391,23,Male,2.44,8.58,5.27,4.06,2.19,8.37,0.41,90.8,99.33,1,Poor,Bachelors,Good,3.19,39.19
392,19,Male,3.13,6.28,3.52,3.71,3.07,8.0,1.49,77.05,74.79,4,Average,Masters,Good,7.41,77.97
393,20,Female,6.26,4.11,5.54,2.15,2.6,4.31,0.0,89.71,72.07,1,Good,Bachelors,Poor,5.76,86.55
394,18,Male,4.97,4.19,4.05,3.74,1.34,8.25,1.15,92.45,57.9,1,Good,PhD,Poor,1.81,70.13
395,23,Male,3.78,3.66,5.24,2.26,1.46,6.26,1.58,88.83,97.57,3,Poor,Bachelors,Poor,7.3,95.22
396,24,Male,3.38,10.89,2.95,2.88,1.61,4.73,0.0,99.19,83.04,1,Good,HighSchool,Good,3.84,60.93
397,17,Female,4.27,2.36,3.91,2.61,1.61,7.26,2.33,82.27,73.5,1,Good,Bachelors,Average,5.49,72.79
398,17,Male,3.31,7.28,3.21,2.54,1.67,7.61,2.15,98.78,94.93,3,Average,Bachelors,Average,5.72,100.0
399,21,Male,5.47,5.4,4.52,5.2,0.85,7.14,1.85,95.51,68.16,6,Average,HighSchool,Average,6.12,81.88
400,24,Male,3.77,5.55,0.16,3.59,3.35,9.33,0.0,99.38,93.54,0,Good,Bachelors,Good,4.68,89.75
401,17,Female,8.01,5.57,5.32,1.56,0.07,4.89,2.14,81.82,65.94,2,Good,PhD,Good,6.02,97.2
402,19,Female,5.64,4.93,2.46,4.27,0.06,6.73,1.62,88.16,79.9,0,Average,HighSchool,Good,6.09,91.79
403,23,Female,4.73,1.51,1.44,4.12,1.93,4.98,0.61,96.03,76.57,2,Good,Masters,Average,7.67,94.7
404,18,Male,7.36,6.53,0.38,3.08,0.23,8.43,1.51,93.8,100.0,2,Average,HighSchool,Average,5.89,100.0
405,19,Female,4.75,6.02,2.49,0.17,0.54,9.18,2.17,97.53,86.35,3,Average,HighSchool,Average,7.55,98.18
406,19,Female,4.33,5.88,2.44,3.98,3.38,4.65,1.39,89.04,63.64,0,Average,Bachelors,Poor,2.19,72.53
407,25,Female,4.64,3.31,3.0,4.47,1.76,5.87,3.44,93.91,75.51,3,Good,HighSchool,Average,8.41,100.0
408,24,Male,3.02,6.84,2.96,2.17,1.31,5.5,2.36,83.72,57.44,1,Poor,Bachelors,Average,4.14,59.09
409,19,Male,7.95,7.61,6.75,2.53,2.53,7.01,1.42,96.28,97.3,0,Average,HighSchool,Good,7.83,100.0
410,21,Female,2.63,1.92,6.05,4.18,2.14,5.19,1.29,77.79,88.4,0,Poor,Masters,Average,1.48,69.71
411,24,Male,8.88,4.39,3.61,0.0,0.87,4.0,3.15,90.15,80.71,2,Average,HighSchool,Average,6.26,100.0
412,24,Male,3.3,5.52,1.22,1.86,1.42,6.4,1.09,100.0,100.0,0,Average,HighSchool,Good,6.36,92.71
413,18,Female,6.18,5.28,5.2,0.0,2.08,7.04,0.59,84.29,79.67,1,Poor,Bachelors,Average,6.73,75.7
414,17,Male,5.26,3.59,2.39,1.97,2.61,4.45,2.72,82.79,77.08,2,Poor,Masters,Average,7.26,76.02
415,18,Male,6.53,7.59,3.18,4.26,1.08,4.32,0.59,79.07,75.87,2,Average,Bachelors,Average,5.73,64.69
416,25,Female,2.73,3.64,2.1,2.93,1.22,7.0,1.53,86.21,73.34,0,Average,HighSchool,Poor,10.0,75.61
417,24,Female,4.1,4.37,3.48,4.51,1.6,6.82,1.38,79.66,69.66,0,Poor,Bachelors,Good,5.53,60.85
418,21,Female,2.44,1.34,1.03,6.06,2.19,7.39,1.88,97.47,93.61,3,Average,HighSchool,Good,5.62,78.69
419,23,Male,10.75,4.03,1.73,3.59,0.89,6.35,2.57,77.7,58.73,1,Good,Bachelors,Poor,7.59,100.0
420,18,Male,2.15,10.3,5.32,3.52,1.71,7.03,2.6,80.19,94.22,3,Poor,Masters,Average,6.86,47.95
421,21,Female,6.66,3.53,1.54,0.73,1.87,8.15,0.0,82.01,61.05,2,Good,HighSchool,Average,7.89,100.0
422,25,Female,4.3,5.95,2.6,1.69,1.17,9.38,1.8,99.57,97.6,0,Poor,Bachelors,Average,6.68,68.73
423,24,Male,4.96,6.46,7.04,0.78,0.0,8.73,2.23,92.39,91.23,0,Average,HighSchool,Good,4.85,83.86
424,20,Male,3.87,2.53,0.26,2.65,3.17,3.5,1.79,90.43,88.06,1,Good,PhD,Average,8.5,73.79
